v_ms,sigma_A2
10.0,
13.21620729433604,
17.466813524686128,
23.084502831376422,
30.508957470615822,
40.32127062657409,
53.2894270971826,
70.42841151127737,
93.07964859438445,
123.01599307073393,
162.58048649414266,
214.86974115205894,
283.97630403459397,
375.3089700800592,
496.01611480018283,
655.5451794530403,
866.3820982454096,
1145.0285406513153,706.8630346774288
1513.2934551178857,706.8597827042547
2000.0,706.85898737925
