-0.010256410256410274, 0.014659161976234677
0.1333333333333333, 1.5510694183864917
0.26666666666666683, 3.0216385240775483
0.3589743589743584, 3.8703064415259543
0.4205128205128198, 3.950719199499687
0.5948717948717941, 3.4675797373358344
0.9641025641025642, 5.259812382739212
1.0974358974358973, 5.588918073796123
1.2512820512820517, 4.235071919949968
1.3230769230769226, 3.1154721701063157
1.446153846153846, 2.6031269543464663
1.6205128205128203, 2.4273045653533454
1.815384615384615, 2.7490181363352084
1.9384615384615382, 3.4513070669168227
2.0205128205128196, 4.497548467792369
2.112820512820512, 4.709631019387117
2.1846153846153844, 4.548567854909317
2.2769230769230764, 3.8899186991869916
2.338461538461538, 3.209355847404628
2.348717948717948, 2.9166604127579734
2.41025641025641, 2.784878048780488
2.502564102564102, 3.340863039399624
2.5743589743589737, 4.087116948092556
2.6666666666666665, 4.935784865540962
2.728205128205128, 5.411319574734209
2.8, 5.499036898061288
2.923076923076922, 5.147667292057535
3.0051282051282047, 4.584152595372108
3.128205128205128, 4.174246404002501
3.2102564102564095, 4.079024390243902
3.292307692307691, 4.1594121325828635
3.374358974358974, 4.473946216385241
3.466666666666667, 4.5177360850531585
3.538461538461538, 4.561550969355848
3.7025641025641023, 4.795497185741089
3.835897435897435, 4.912407754846779
3.9076923076923085, 4.978173858661663
3.9487179487179476, 5.000075046904315
3.96923076923077, 4.795171982489055
4.071794871794871, 4.12187617260788
4.143589743589743, 3.4266666666666663
4.174358974358975, 3.0754096310193866
4.225641025641025, 2.899737335834897
4.276923076923076, 2.8704065040650413
4.338461538461539, 3.1264290181363354
4.44102564102564, 3.74093808630394
4.574358974358973, 4.355409631019387
4.687179487179486, 4.713808630393996
4.76923076923077, 4.8527329580988114
4.820512820512819, 4.852670419011881
4.892307692307693, 4.72087554721701
5.0666666666666655, 4.54505315822389
5.22051282051282, 3.72535334584115
5.323076923076924, 2.466691682301438
5.384615384615384, 1.9690556597873667
5.435897435897435, 1.8592370231394626
5.5487179487179485, 2.2395872420262664
5.753846153846153, 3.366166353971231
5.897435897435897, 3.7903814884302682
6.0205128205128196, 3.9804752970606625
6.082051282051283, 3.9804002501563476
6.174358974358974, 3.8339462163852405
6.328205128205127, 3.1386366479049403
6.41025641025641, 2.6117073170731704
6.492307692307692, 2.3774609130706694
6.5435897435897425, 2.2969105691056915
6.615384615384618, 2.3114571607254537
6.7897435897435905, 2.735634771732333
7.046153846153847, 3.2694684177611
7.241025641025638, 3.5545966228893047
7.405128205128204, 3.561713570981863
7.702564102564102, 3.2028142589118205
7.856410256410257, 2.9977485928705434
7.979487179487178, 2.653696060037523
8.071794871794873, 2.4048030018761724
8.174358974358976, 2.3315071919949975
8.338461538461539, 2.572770481550968
8.605128205128205, 2.9822013758599115
8.871794871794874, 3.2891932457786104
9.076923076923075, 3.340162601626016
9.24102564102564, 3.259474671669793
9.425641025641024, 3.2080300187617268
9.774358974358973, 3.0466291432145085
10.041025641025639, 2.995084427767354
10.205128205128203, 3.0241525953721076
10.41025641025641, 2.9726829268292674
10.635897435897434, 3.001676047529706
10.799999999999999, 3.0380612883051916
11.025641025641024, 3.023151969981239
11.21025641025641, 3.022926829268292
11.353846153846153, 2.971532207629768
11.4974358974359, 2.942088805503439
11.589743589743591, 2.95661038148843
