0, -0.018018018018017837
0.022497187851518236, 4.216216216216217
0.04499437570303703, 5.711711711711713
0.1012373453318328, 4.972972972972974
0.17997750281214778, 4.180180180180181
0.2587176602924624, 3.783783783783784
0.3374578177727776, 3.3693693693693696
0.4049493813273339, 3.2252252252252256
0.506186726659168, 3.2432432432432434
0.6411698537682791, 2.9549549549549554
0.7986501687289088, 2.486486486486487
0.9786276715410573, 2.018018018018018
1.1136107986501687, 1.9099099099099113
1.2823397075365581, 2.072072072072073
1.5410573678290205, 2.468468468468469
1.7435320584926877, 2.576576576576578
2.0247469066366706, 2.6486486486486496
2.339707536557929, 2.8288288288288292
2.6434195725534297, 2.7747747747747757
3.2170978627671545, 2.504504504504505
4.038245219347582, 2.144144144144144
5.140607424071991, 1.7477477477477472
5.950506186726659, 1.45945945945946
6.310461192350956, 1.3513513513513518
6.782902137232845, 1.261261261261262
7.412823397075365, 1.261261261261261
