time,cleaned_SG,IMF_cleaned
5.934,3.33760228104665,3.0882477806651893
5.935,3.337238800472122,3.0879975672480855
5.936,3.336875332527418,3.0877558604103283
5.937,3.3365118914922376,3.0875165415972896
5.938,3.3361484914273243,3.087276906976576
5.939,3.3357851430244225,3.087042920466928
5.94,3.3354218602283603,3.086821369716183
5.941,3.335058655010053,3.0866084891399606
5.942,3.3346955311488538,3.086395372475692
5.943,3.3343324898360094,3.0861826228735962
5.944,3.333969534089693,3.085978817796649
5.945,3.3336066773135506,3.0857879685533427
5.946,3.333243922000613,3.0856093276134753
5.947,3.332881266459466,3.085433327008075
5.948,3.332518704289406,3.0852656204242326
5.949,3.332156239532105,3.0851069808298868
5.95,3.3317938768050874,3.0849578679305334
5.951,3.331431616450334,3.084827919134838
5.952,3.3310694677144372,3.084709238551865
5.953,3.3307074454059302,3.084593991824035
5.954,3.330345560432455,3.08448855146575
5.955,3.3299838133080244,3.0844005849388196
5.956,3.3296222065243026,3.084329985488109
5.957,3.3292607540891557,3.08426889262697
5.958,3.3288994744935194,3.084224300745274
5.959,3.3285383828207626,3.0841947238896683
5.96,3.32817747515935,3.084176677416275
5.961,3.3278167501557756,3.0841664624918135
5.962,3.327456212900817,3.084167946157105
5.963,3.3270958647021276,3.084172321936406
5.964,3.3267357185704722,3.0841829732035144
5.965,3.3263757821769104,3.084198554081016
5.966,3.3260160606587035,3.084217079290285
5.967,3.3256565641282094,3.0842340639372625
5.968,3.3252973049634305,3.0842518210216117
5.969,3.324938281932746,3.0842701435188684
5.97,3.324579492326959,3.084291845220744
5.971,3.3242209507942544,3.0843101985505834
5.972,3.3238626687603583,3.0843236704519503
5.973,3.3235046592152937,3.0843382649551234
5.974,3.3231469362392874,3.0843501922269585
5.975,3.32278950564777,3.0843600503159734
5.976,3.3224323713424115,3.084368572729969
5.977,3.322075545988635,3.0843733517093104
5.978,3.321719040781416,3.084374060356189
5.979,3.321362861601944,3.0843647799733613
5.98,3.321007017415932,3.084352734698916
5.981,3.320651510733529,3.0843426586287253
5.982,3.3202963550030486,3.084325902511556
5.983,3.3199415582960583,3.084307654631306
5.984,3.3195871208764802,3.0842860703292803
5.985,3.3192330552721847,3.0842504910633304
5.986,3.318879379651212,3.084207799665331
5.987,3.3185261037395435,3.0841617719857783
5.988,3.3181732366322185,3.0841160567547266
5.989,3.317820784253075,3.0840646727021275
5.99,3.3174687687587943,3.0840090266505578
5.991,3.3171172098476203,3.0839521507851555
5.992,3.316766123456636,3.083899092731472
5.993,3.3164155225259804,3.0838468469982647
5.994,3.3160654256353674,3.0837836674706915
5.995,3.3157158480118754,3.083712193928748
5.996,3.3153668127037887,3.0836498601141864
5.997,3.315018335620246,3.083594524499535
5.998,3.3146704080592357,3.0835427170211407
5.999,3.314323020089788,3.083494506298643
6.0,3.3139761868160202,3.083446095460981
6.001,3.313629929754877,3.083398856006243
6.002,3.313284267304549,3.083359611877063
6.003,3.3129392241998836,3.083317802052748
6.004,3.312594815913122,3.0832637239886083
6.005,3.312251048780787,3.0832026325746718
6.006,3.3119079334986425,3.083139465812325
6.007,3.3115654867879893,3.0830741470837086
6.008,3.311223725485641,3.0830003718801424
6.009,3.310882645921648,3.0829235780275166
6.01,3.310542248701685,3.082846520029997
6.011,3.3102025489071085,3.082769496711893
6.012,3.309863550198388,3.082690912822283
6.013,3.3095252656021437,3.0826115035200536
6.014,3.3091877175193742,3.082534052562978
6.015,3.308850921947518,3.0824615596262595
6.016,3.3085148748245534,3.082395479793416
6.017,3.3081795729503254,3.0823326822515558
6.018,3.3078450168696802,3.082269905695558
6.019,3.307511197602444,3.0822095278408543
6.02,3.3071781073521778,3.0821558110890828
6.021,3.3068457575229298,3.082106072853299
6.022,3.3065141617299516,3.0820617923693616
6.023,3.3061833275958725,3.082027408391615
6.024,3.305853263078615,3.0820023993781587
6.025,3.3055239656645963,3.0819756758484007
6.026,3.3051954381042004,3.0819537700090938
6.027,3.3048676778250523,3.0819323111332797
6.028,3.3045406780713162,3.0819116112044864
6.029,3.3042144324406153,3.0818871845453986
6.03,3.3038889441098696,3.0818575264190984
6.031,3.3035642164696726,3.0818253389823025
6.032,3.303240238945968,3.0817881369021163
6.033,3.302917012504307,3.081754231952248
6.034,3.3025945446383296,3.0817179033813775
6.035,3.302272835119497,3.0816762825395654
6.036,3.3019518676451227,3.081628632048928
6.037,3.3016316493197517,3.0815751692371323
6.038,3.30131218467653,3.0815097394892605
6.039,3.3009934682293607,3.081444516667482
6.04,3.300675501076806,3.0813858280655926
6.041,3.3003582788233636,3.0813180017077584
6.042,3.300041800452737,3.0812364535261554
6.043,3.2997260763762557,3.0811486694936248
6.044,3.2994111206526306,3.0810512606684073
6.045,3.299096933979005,3.080940507757979
6.046,3.2987835072041882,3.08082805401457
6.047,3.2984708345658453,3.0807121324451283
6.048,3.2981589230949373,3.0805868223194777
6.049,3.2978477807927713,3.0804601631921527
6.05,3.2975374038979535,3.0803377296569887
6.051,3.2972277841188835,3.0802102691866544
6.052,3.2969189291425818,3.0800756044438837
6.053,3.296610837803613,3.079941629362788
6.054,3.2963035240812153,3.079816808002032
6.055,3.295996986299329,3.0796864836561566
6.056,3.2956912204975666,3.0795434759594067
6.057,3.2953862247831616,3.079395585764666
6.058,3.2950819982192163,3.0792504706840034
6.059,3.2947785408978194,3.0791095361700562
6.06,3.2944758591818006,3.0789680777622674
6.061,3.2941739652018427,3.0788075828172725
6.062,3.293872861695662,3.0786243290115602
6.063,3.2935725394146593,3.0784369908624103
6.064,3.2932729966286307,3.078250515007002
6.065,3.2929742409476983,3.078047833128167
6.066,3.2926762786817476,3.077833233582491
6.067,3.2923791007885415,3.0776159469355533
6.068,3.2920826855630243,3.0773906293881614
6.069,3.29178701858987,3.0771585182739787
6.07,3.2914920933658096,3.076918553538128
6.071,3.2911979035956755,3.0766643100049995
6.072,3.2909044388461477,3.0763990041117166
6.073,3.2906116814301685,3.0761209187042002
6.074,3.290319627493304,3.0758250707226353
6.075,3.2900282740685243,3.075520898842797
6.076,3.2897376179893447,3.0752033496500473
6.077,3.289447654206316,3.074879566796044
6.078,3.289158387899299,3.0745508051080774
6.079,3.288869811135453,3.0742107379529875
6.08,3.288581907396619,3.073876763348504
6.081,3.2882946716727437,3.073545784648954
6.082,3.2880080902328643,3.073219062856025
6.083,3.2877221511229786,3.072898786211147
6.084,3.28743685124843,3.0725829641480837
6.085,3.2871521752437354,3.0722746020925413
6.086,3.2868681151051304,3.0719673161533363
6.087,3.2865846653725437,3.0716674103164756
6.088,3.2863018304889917,3.0713742166381452
6.089,3.2860196006603877,3.071090643099926
6.09,3.2857379640519695,3.0708118245192324
6.091,3.2854569195579293,3.0705313637063516
6.092,3.2851764691055716,3.0702502402277663
6.093,3.2848966111889717,3.069970279802005
6.094,3.284617348174299,3.069697596664754
6.095,3.2843386764376117,3.0694401392288264
6.096,3.284060582268355,3.0691877136911527
6.097,3.2837830569090123,3.0689360372664676
6.098,3.2835060887695655,3.068688908100199
6.099,3.283229672582475,3.0684622017350494
6.1,3.2829538026002885,3.0682663582836396
6.101,3.282678472082764,3.0680854549156726
6.102,3.282403676316949,3.0679163857995024
6.103,3.282129408066886,3.067765002433356
6.104,3.2818556630248676,3.0676194212678567
6.105,3.281582440197919,3.0674821332272355
6.106,3.2813097263301527,3.0673683841456603
6.107,3.2810375064159603,3.0672664981569646
6.108,3.280765765882872,3.0671743140495775
6.109,3.28049449605889,3.0670880647464567
6.11,3.280223693892243,3.0669910301008905
6.111,3.2799533593980965,3.0668865291739014
6.112,3.2796834923238007,3.0667814589500715
6.113,3.279414089621852,3.0666698610390375
6.114,3.2791451464161954,3.066553909518089
6.115,3.278876649915734,3.0664352014467093
6.116,3.2786085904170097,3.0663095766544575
6.117,3.278340963306634,3.0661849108826282
6.118,3.2780737569360654,3.0660535599351624
6.119,3.277806964094453,3.0659145092809874
6.12,3.2775405791876877,3.0657745428304883
6.121,3.2772745974184465,3.065637262944448
6.122,3.2770090062923054,3.0654897471010067
6.123,3.2767437915139794,3.0653409071438493
6.124,3.276478947843512,3.0651900548589217
6.125,3.2762144690241066,3.065041949969779
